,module_color,kME_in_own_module,kWithin
Gene.1503,darkgreen,0.8190969065270077,0.6949638965239278
Gene.1504,black,0.6671484357956233,4.840773513866222
Gene.1505,grey,-0.9346429308394059,0.013677427582845961
Gene.1506,blue,0.9823666543499631,1.8246264798392
Gene.1507,blue,0.8748300999788501,25.998171313314675
Gene.1508,grey,-0.9075136037361805,0.08000356948440805
Gene.1509,blue,0.902615580439983,20.37760449703802
Gene.1510,darkgreen,0.9472128204645313,0.37125154863667265
Gene.1511,darkmagenta,0.8078137899719051,0.9978745201581841
Gene.1512,darkgreen,0.8965907004482807,0.682162581188537
Gene.1513,darkgreen,0.7514375475308858,7.248634058102736
Gene.1514,darkgreen,0.9427156549804959,12.869058254674513
Gene.1515,darkgreen,0.8225942761426448,1.588306550001752
Gene.1516,darkmagenta,0.8584866222968618,3.7045345198647195
Gene.1517,blue,0.8910000642463267,10.0951972601958
Gene.1518,darkgreen,0.9583159855747093,8.899249700238826
Gene.1519,darkgreen,0.9448893445413841,2.659198744250963
Gene.1520,darkgreen,0.8719397645069968,3.561067025617306
Gene.1521,darkgreen,0.912577769227091,2.401202036530335
Gene.1522,black,0.7130998034930045,0.44917580380062516
Gene.1523,darkmagenta,0.9002093868150709,3.481567252779594
Gene.1524,blue,0.9278843784060904,11.156576796730445
Gene.1525,darkgreen,0.8518685280882438,6.176526282022338
Gene.1526,grey,0.8368560045273141,0.01477252388564425
Gene.1527,darkmagenta,0.9519827103770745,2.21644953247429
Gene.1528,darkgreen,0.9452162786486903,15.200459593316612
Gene.1529,black,0.818739127694011,1.9150727541842305
Gene.1530,darkgreen,0.8209696528125406,0.9310075535858694
Gene.1531,darkgreen,0.9826250490154765,2.888554335616555
Gene.1532,darkmagenta,0.9081346211359227,9.167725572363127
Gene.1533,darkgreen,0.8308449783057918,8.819297471362525
Gene.1534,black,0.6299112373682779,3.6044991540686
Gene.1535,grey,-0.2516873539947478,0.005091817639875199
Gene.1536,black,0.9427424666551899,0.2946253862873644
Gene.1537,black,0.7670043436213622,4.98643318734284
Gene.1538,blue,0.4795454556573322,0.13379993282047903
Gene.1539,grey,0.04004715990185703,0.000992512958262778
Gene.1540,darkgreen,0.734976393721355,3.2752186179313965
Gene.1541,grey,0.9540453956423158,0.03476458863607314
Gene.1542,grey,-0.9148370825448271,0.0013609560162109494
Gene.1543,black,0.6608480673028524,1.0869123263368108
Gene.1544,grey,0.7951524419076863,0.005152077242584118
Gene.1545,black,0.5938358601796039,0.6228176025678792
Gene.1546,blue,0.580869257599271,6.871105185661947
Gene.1547,darkgreen,0.8145269295685105,2.1494549608534697
Gene.1548,darkmagenta,0.5996962954165989,0.8656277789190453
Gene.1549,black,0.8365000097163986,4.749133354807716
Gene.1550,grey,0.9639308123805884,0.080274006705459
Gene.1551,darkgreen,0.9640686491820935,2.366301361945018
Gene.1552,darkmagenta,0.8704319505543578,5.50748646197953
Gene.1553,black,0.6068401947419353,0.5158495009349773
Gene.1554,grey,-0.26736268439869504,0.0039008822397552643
Gene.1555,black,0.7971287155650287,3.3788400433182235
Gene.1556,grey,0.902694055383809,0.011499595680696088
Gene.1557,black,0.7506587045473161,7.183327529102278
Gene.1558,blue,0.8858824924047738,27.77857452718123
Gene.1559,blue,0.8138330591787718,0.2104237877727248
Gene.1560,blue,0.9104835890089797,19.31437617179418
Gene.1561,black,0.8278152337789493,4.419652491686276
Gene.1562,blue,0.8732185369911154,0.5814627440469721
Gene.1563,darkgreen,0.7014962779133896,1.5526647114106686
Gene.1564,blue,0.3253266913969611,0.18704685030620322
Gene.1565,blue,0.7940382285793958,13.544015301856383
Gene.1566,darkgreen,0.9481713476652409,0.9398474438630182
Gene.1567,blue,0.9406402352144466,0.4216302476364419
Gene.1568,darkgreen,0.7500741585055575,2.4243938346006484
Gene.1569,darkmagenta,0.8912836742569155,10.070346518459955
Gene.1570,blue,0.8992656982292161,21.108653956523163
Gene.1571,darkmagenta,0.817217103539833,3.4724666775379127
Gene.1572,blue,0.9404505379865741,27.827819531309938
Gene.1573,darkmagenta,0.9321686053083658,19.030468780135454
Gene.1574,black,0.8543416315486104,14.729724095508473
Gene.1575,grey,-0.022158583216775298,0.017539207430485433
Gene.1576,black,0.8639375646192919,2.6116599971056447
Gene.1577,black,0.6098799385551279,4.172400226694659
Gene.1578,darkgreen,0.9567214671837317,8.555715400567747
Gene.1579,grey,-0.882305551862322,0.005743801758052496
Gene.1580,black,0.8065225950158056,4.705017313826842
Gene.1581,blue,0.9292314822274962,26.71771573030859
Gene.1582,darkgreen,0.8714120002301586,14.438343085806132
Gene.1583,black,0.8032203049875378,3.634031670985626
Gene.1584,darkmagenta,0.9476963950781657,2.1748214833780373
Gene.1585,darkmagenta,0.8690422869383434,0.4481513427674849
Gene.1586,darkmagenta,0.7394419295105146,0.948224352887946
Gene.1587,darkmagenta,0.5962700421674589,0.17847303855592245
Gene.1588,black,0.8248009637643402,10.196786154256243
Gene.1589,darkgreen,0.5648923012446151,1.6602057750192236
Gene.1590,blue,0.8033401471088782,0.38444136075312263
Gene.1591,darkmagenta,0.781150828868851,1.4203690545583292
Gene.1592,darkmagenta,0.775964427032049,1.3294527269307375
Gene.1593,darkmagenta,0.6238270754086019,5.495944148934544
Gene.1594,darkmagenta,0.5689034337703114,2.271172915812134
Gene.1595,darkmagenta,0.6882780904205404,4.536563843411128
Gene.1596,darkmagenta,0.8762923883917073,5.6656716249155625
Gene.1597,darkmagenta,0.7876242336962782,3.012484005162594
Gene.1598,darkmagenta,0.8318001402495139,3.2009762179613985
Gene.1599,darkmagenta,0.778323217488459,5.179758700332515
Gene.1600,blue,0.9610704882588365,15.493923349407863
Gene.1601,blue,0.9778854054001055,0.30206238567725613
Gene.1602,grey,-0.10836614257485502,0.007554221826440226
Gene.1603,grey,0.9455004647988401,0.024018051936628766
Gene.1604,grey,0.9018903126039056,0.002851980139789216
Gene.1605,darkmagenta,0.8847584747192343,4.538023642214351
Gene.1606,darkmagenta,0.9517709309199286,7.616021811524255
Gene.1607,darkmagenta,0.547543650093933,3.43180424059849
Gene.1608,grey,-0.36557812474720147,0.00285641680791798
Gene.1609,black,0.8466231687766596,22.03101450019882
Gene.1610,darkolivegreen,0.9472998653121312,1.2204490303555269
Gene.1611,blue,0.6761422076534159,7.568996736812331
Gene.1612,blue,0.9191193774493529,12.635496451217822
Gene.1613,blue,0.9620842868929219,35.02183568709156
Gene.1614,darkgreen,0.8897852167736422,7.600048578440283
Gene.1615,darkmagenta,0.836073237928049,6.669973084596314
Gene.1616,blue,0.3407331189351047,0.38369968527831316
Gene.1617,grey,-0.8862982781157955,0.01246956013216395
Gene.1618,darkgreen,0.8571672737263846,0.47114703096804367
Gene.1619,darkmagenta,0.677359189329634,0.3454456617446724
Gene.1620,blue,0.8519181818358208,10.24522879783623
Gene.1621,black,0.886688667189778,0.9154035293543974
Gene.1622,grey,-0.9203695414073589,0.0015076801436599186
Gene.1623,darkmagenta,0.6491673747027203,1.0580013848563012
Gene.1624,darkgreen,0.7068064805173409,3.4591110137668775
Gene.1625,black,0.8627582990354062,2.0543734090241186
Gene.1626,blue,0.9550112397879917,18.070597401481596
Gene.1627,black,0.7580010398002273,1.1242034430854289
Gene.1628,black,0.8574156271279775,3.271698238854564
Gene.1629,black,0.8280910943815876,7.152786978835785
Gene.1630,blue,0.9671838774594244,11.276794982941402
Gene.1631,darkgreen,0.784920787578339,5.415214554325342
Gene.1632,darkmagenta,0.8224712762434899,5.198828284635313
Gene.1633,darkolivegreen,0.9438951076455333,2.37035839820635
Gene.1634,darkmagenta,0.6140716011287407,0.30771484027492096
Gene.1635,black,0.8397567789260632,8.238723032339793
Gene.1636,black,0.7433037784948143,8.213500959748773
Gene.1637,grey,-0.33194695834695864,0.005085551741422392
Gene.1638,blue,0.9313580724744343,23.78532593779826
Gene.1639,darkgreen,0.8735335597331549,10.397432097052842
Gene.1640,darkgreen,0.9346284970467126,13.897964101820216
Gene.1641,black,0.5393339101032392,0.35528655393284975
Gene.1642,grey,-0.4363596207031793,0.0036973246975421457
Gene.1643,blue,0.9617559460924611,23.52137388266884
Gene.1644,darkgreen,0.5988815551131467,3.8841091384532693
Gene.1645,darkgreen,0.9215958164592816,6.113846099437321
Gene.1646,darkgreen,0.510001136021061,0.9108142277816249
Gene.1647,black,0.8804791000226456,5.623764090179184
Gene.1648,black,0.8778716179769317,17.339933413714842
Gene.1649,black,0.8224533554981089,5.769770099031973
Gene.1650,black,0.731729775290896,0.6437413599966154
Gene.1651,darkmagenta,0.7672342964628068,11.382927019238615
Gene.1652,black,0.8781936474295081,4.323144032766607
Gene.1653,grey,-0.9408898942735546,0.12256332540524899
Gene.1654,black,0.8149129327778399,4.5146590062189595
Gene.1655,darkgreen,0.9289275097998083,17.92262090484433
Gene.1656,darkgreen,0.9768405619322296,2.3632206271556173
Gene.1657,darkmagenta,0.9078045285103785,4.620901679625702
Gene.1658,black,0.7118694383242946,2.050585737332793
Gene.1659,blue,0.8280993769480349,9.576247654274205
Gene.1660,blue,0.9405883221644117,26.984959945013998
Gene.1661,grey,-0.9686697769405282,0.011700686119496668
Gene.1662,grey,0.4405572128874963,0.0014963829786948362
Gene.1663,blue,0.5130312147891422,1.9299385879574675
Gene.1664,darkmagenta,0.8921894748394167,10.244025622093249
Gene.1665,darkgreen,0.8741594907100163,1.060458518676222
Gene.1666,black,0.8363571786759814,3.740961962938588
Gene.1667,grey,0.8583666625451678,0.010178463794523841
Gene.1668,darkmagenta,0.9215919218559171,9.43559368703038
Gene.1669,darkmagenta,0.6523946589034941,1.6823492224287389
Gene.1670,darkgreen,0.960952152547157,7.739003642986063
Gene.1671,grey,-0.9560098718643559,0.010024826550384693
Gene.1672,darkmagenta,0.6946447952532083,5.947913497564509
Gene.1673,blue,0.9819776208639882,1.0653218827575357
Gene.1674,blue,0.899950359616323,2.9350150762485643
Gene.1675,black,0.92966807020721,1.2490684256411821
Gene.1676,black,0.7717563545518763,16.416949892728418
Gene.1677,grey,0.9838762899599178,0.038286861434013886
Gene.1678,darkmagenta,0.790730812792951,1.514411890002971
Gene.1679,darkgreen,0.9262904996496207,7.274061510418088
Gene.1680,darkmagenta,0.8349174252120866,3.936842312172229
Gene.1681,black,0.9396412704400341,17.285491509849138
Gene.1682,blue,0.9185484610954838,0.14199502104372283
Gene.1683,darkgreen,0.9835873772054354,24.32770058422601
Gene.1684,darkmagenta,0.9226415873627191,22.8138157920184
Gene.1685,blue,0.9454790410802841,12.61892851830912
Gene.1686,grey,0.09678860555214036,0.0013040464131722615
Gene.1687,black,0.7045145364677107,1.0116646542893093
Gene.1688,blue,0.8338590913070766,1.1522538137919018
Gene.1689,black,0.71313476242431,4.5447468154120285
Gene.1690,blue,0.36732057953446307,1.594974479689262
Gene.1691,grey,-0.35154233493062925,0.0013543978984910227
Gene.1692,darkolivegreen,0.937154805110958,2.01241770204015
Gene.1693,black,0.8226964124786365,8.412679866687037
Gene.1694,black,0.7728708248985013,2.102717454012852
Gene.1695,blue,0.9609019393108624,0.6675469483170564
Gene.1696,darkmagenta,0.9248815987346057,3.7582367937080647
Gene.1697,darkgreen,0.732584155283768,4.694113371255753
Gene.1698,darkgreen,0.9400280583094364,16.919414909659796
Gene.1699,darkgreen,0.973224446979061,0.37861617661090524
Gene.1700,blue,0.906777904748901,12.59048491294413
Gene.1701,darkgreen,0.8153261468547208,9.640503527963904
Gene.1702,blue,0.773410976964681,12.895449001548347
Gene.1703,darkgreen,0.8878770923544432,17.2622100092304
Gene.1704,black,0.8853195181043932,3.7484624283340047
Gene.1705,blue,0.8005605214693702,7.452781308440123
Gene.1706,darkmagenta,0.6689108470841763,2.100071646061944
Gene.1707,darkmagenta,0.975287498497997,0.8116653937935416
Gene.1708,black,0.9276590663143891,20.171561323059294
Gene.1709,darkolivegreen,0.8076316725072746,0.16911306773793136
Gene.1710,blue,0.7998581291130191,10.032124867621116
Gene.1711,blue,0.6993843324578909,5.492492275618968
Gene.1712,black,0.8361800154113421,1.9182304303096653
Gene.1713,blue,0.48138026684628094,3.178550673860858
Gene.1714,darkgreen,0.8995675488163167,11.267146195914787
Gene.1715,black,0.7117408461706594,4.5388071504271705
Gene.1716,black,0.6951283476759926,1.641689969087753
Gene.1717,darkmagenta,0.782393731358862,12.023290993731415
Gene.1718,darkgreen,0.5269371707842025,0.7405655474471283
Gene.1719,darkgreen,0.8429031617184889,2.262434982295819
Gene.1720,blue,0.9421874763728334,9.039242718709
Gene.1721,darkgreen,0.8025808717280957,5.366110762848446
Gene.1722,black,0.7183459302342063,6.122991591683943
Gene.1723,darkgreen,0.8896606226874808,8.483921390098732
Gene.1724,grey,0.24904813175521776,0.004416416573401434
Gene.1725,darkmagenta,0.5534417037705581,2.614726467002908
Gene.1726,blue,0.33849670861300946,0.4617622303693825
Gene.1727,black,0.8357710252186943,2.930826316654815
Gene.1728,grey,-0.2160099561179057,0.0033753016181615604
Gene.1729,blue,0.7620899237621568,1.9530003289836046
Gene.1730,blue,0.8654237743168527,10.063456034829676
Gene.1731,blue,0.41763089290245997,0.6651404594940813
Gene.1732,darkgreen,0.6089030875044323,0.2591171502511015
Gene.1733,blue,0.9475485592178928,27.231514784569203
Gene.1734,black,0.5529350983737075,1.401593208673323
Gene.1735,grey,-0.9673429299411146,0.02354330513556393
Gene.1736,grey,-0.9252011935393849,0.09978877455094315
Gene.1737,blue,0.7889340372943991,10.504749950603747
Gene.1738,blue,0.9792717983352287,6.150586322696999
Gene.1739,blue,0.9755172722673334,14.049237265779677
Gene.1740,blue,0.8461408642820294,0.9187505895390092
Gene.1741,blue,0.9780279201777666,25.1150516878076
Gene.1742,grey,-0.9221810152473127,0.0023223903041441007
Gene.1743,grey,0.9491790567602116,0.010628863278756232
Gene.1744,black,0.6010145019960877,0.7902126448145079
Gene.1745,black,0.9415760302798862,1.5425461268813314
Gene.1746,black,0.8313656523073292,12.156079935803474
Gene.1747,black,0.7682788838221323,6.313170181411402
Gene.1748,darkmagenta,0.7199825380329345,1.708315226522414
Gene.1749,grey,0.9332626406804365,0.0192760032842321
Gene.1750,darkgreen,0.9222302245743381,1.6619674826361241
Gene.1751,grey,-0.07372221578188698,0.2674816056624608
Gene.1752,blue,0.8153615671968293,24.914772911011397
Gene.1753,darkmagenta,0.9578657545013364,1.1074507935561575
Gene.1754,grey,-0.8964869650549175,0.007136682969983552
Gene.1755,darkmagenta,0.9224552067531594,0.850806202260779
Gene.1756,black,0.7152343389119893,11.245069827085675
Gene.1757,darkgreen,0.9789076922076626,2.4397601462977474
Gene.1758,darkgreen,0.8119447791634335,1.692269423089544
Gene.1759,darkgreen,0.8233284217014658,14.527177291076004
Gene.1760,blue,0.9596832193800346,28.573122997620356
Gene.1761,grey,-0.9510678285195523,0.018008588578725702
Gene.1762,blue,0.8931364539132003,23.126173340897886
Gene.1763,darkgreen,0.838234772021744,8.426378332774904
Gene.1764,black,0.4808680853487051,0.36112884168810594
Gene.1765,darkgreen,0.9199307511926585,14.293871326738152
Gene.1766,grey,-0.9226471910927294,0.016303794966834886
Gene.1767,blue,0.8923156252705585,0.5248861379949297
Gene.1768,grey,-0.8308723885687811,0.1282129794726775
Gene.1769,black,0.9156259635728036,10.578516298942798
Gene.1770,grey,-0.941493687944919,0.08033106587340998
Gene.1771,grey,-0.9125534110622642,0.0021031699203155744
Gene.1772,darkgreen,0.9779883669067703,5.405668548802753
Gene.1773,darkgreen,0.6946034781346803,4.807284084086604
Gene.1774,grey,-0.1243727581555531,0.0818283631393164
Gene.1775,darkmagenta,0.8380166014396786,7.32115990496631
Gene.1776,blue,0.9607315616616713,0.2427710581091903
Gene.1777,grey,-0.9077720535539082,0.008957415507949297
Gene.1778,black,0.5403133259534284,0.08708299179971091
Gene.1779,darkmagenta,0.5543212160463137,0.3095268565593678
Gene.1780,darkmagenta,0.8750126200694,0.16067581120298277
Gene.1781,black,0.9167969798214707,0.2779685746593472
Gene.1782,darkgreen,0.9474211556930355,3.681175205498648
Gene.1783,black,0.7628223564717812,17.194514967000174
Gene.1784,darkmagenta,0.9677024899600692,2.3560973637426565
Gene.1785,blue,0.5727472515055049,0.26764748934863086
Gene.1786,darkgreen,0.9624589633316207,1.8852871589697957
Gene.1787,black,0.9559898923478087,0.6910713099543526
Gene.1788,grey,0.5566793517288278,0.0010196546771859463
Gene.1789,darkmagenta,0.9490175511358606,9.240932236055196
Gene.1790,darkgreen,0.9268424699975553,13.691832473059618
Gene.1791,black,0.7204318342114321,0.35957312721420964
Gene.1792,darkmagenta,0.9089025366150743,23.063822418615384
Gene.1793,darkmagenta,0.852055615450659,2.3753953758125568
Gene.1794,black,0.9248381296691986,10.884581733161308
Gene.1795,darkgreen,0.7800341656066563,6.329170836993833
Gene.1796,blue,0.6439121247982488,0.5609543972492378
Gene.1797,darkmagenta,0.9257195447206287,5.789904818947485
Gene.1798,darkmagenta,0.8363228681966844,5.585058720166981
Gene.1799,darkgreen,0.9082930172492523,1.0551144625515232
Gene.1800,grey,-0.19225504478374983,0.001730650341429286
Gene.1801,black,0.7515231801304602,2.2846103835601554
Gene.1802,black,0.8735240331781297,6.776908248066775
Gene.1803,darkgreen,0.5292952214228314,1.0770099113095377
Gene.1804,darkmagenta,0.6285513018633707,0.32481782470607434
Gene.1805,black,0.7960506932128835,15.705258082337112
Gene.1806,blue,0.8644747827775263,9.79615471445591
Gene.1807,darkmagenta,0.8337689363351966,1.8666717316189718
Gene.1808,black,0.730676274192419,2.840149120055966
Gene.1809,darkgreen,0.6009812555584759,3.1753837646435312
Gene.1810,black,0.6593896446951025,2.058743988947229
Gene.1811,blue,0.8842735533264257,0.9406756207776786
Gene.1812,black,0.730166397547201,1.8237005136347417
Gene.1813,black,0.7046040914639022,2.5360838046871996
Gene.1814,blue,0.9428306354791991,24.807240987917446
Gene.1815,blue,0.964841293009118,0.8557756287607031
Gene.1816,blue,0.923452695424833,8.89839435776447
Gene.1817,darkmagenta,0.8505533924473585,4.2004502749658394
Gene.1818,darkmagenta,0.7269668865003704,3.067971163443588
Gene.1819,darkmagenta,0.7453439734473852,3.06212074213718
Gene.1820,darkmagenta,0.8360596343496561,8.577903345057031
Gene.1821,blue,0.8737372337653065,0.7950327044579967
Gene.1822,grey,-0.9214819373772334,0.46671316148255604
Gene.1823,blue,0.5713838957446518,0.9908221008895881
Gene.1824,grey,-0.8622254064179908,0.2828668566584206
Gene.1825,blue,0.8594352449985573,7.129440490158231
Gene.1826,blue,0.9288886802781592,37.123359444391035
Gene.1827,black,0.8861788395577608,15.85400860973415
Gene.1828,darkgreen,0.7160285540221383,8.07299546870273
Gene.1829,grey,0.2826988449297283,0.02664077508321293
Gene.1830,grey,0.8933368445477059,0.011111940480335272
Gene.1831,black,0.8140948783409955,4.258769907515628
Gene.1832,blue,0.8625426060212713,1.8911349185708586
Gene.1833,darkmagenta,0.40061423006534874,0.6131678858623755
Gene.1834,darkmagenta,0.8431639468340274,17.126515252143747
Gene.1835,blue,0.9056140892375645,26.159305538467738
Gene.1836,black,0.7288180391032214,15.133266678406313
Gene.1837,black,0.8273236772694936,1.6348961525376189
Gene.1838,darkmagenta,0.8988723350540374,0.9676136265132301
Gene.1839,blue,0.8458021252165171,16.812285127357427
Gene.1840,darkmagenta,0.8720124686410655,13.225190912725633
Gene.1841,grey,0.9574896868378575,0.0462014930354491
Gene.1842,black,0.8477193906797016,3.7288299258087854
Gene.1843,black,0.7872614992224445,9.733806172692264
Gene.1844,grey,0.8965399962462781,0.01316283758129585
Gene.1845,grey,-0.9411339704233901,0.052097267704488276
Gene.1846,grey,0.13752886101001413,0.024363926585632485
Gene.1847,grey,-0.9513518861233051,0.27532721554080974
Gene.1848,darkgreen,0.7679611695038149,4.763695610017064
Gene.1849,grey,-0.08320664712598491,0.038042652682164155
Gene.1850,darkmagenta,0.9142763645069729,10.737615155422098
Gene.1851,blue,0.916786718386723,10.148072161873714
Gene.1852,blue,0.9560920823138467,23.859953981640462
Gene.1853,black,0.5816583737196335,0.20632999688124357
Gene.1854,darkgreen,0.9558464513829843,12.473671327107322
Gene.1855,grey,-0.9490128628656316,0.029887036977765916
Gene.1856,black,0.8574601403291775,5.6451641714000385
Gene.1857,darkgreen,0.6655015654430378,9.514413931608912
Gene.1858,black,0.7969818572774827,2.3321921026573955
Gene.1859,darkgreen,0.8162964589364066,6.6069318719272205
Gene.1860,grey,0.1740614102388891,0.01461224549575929
Gene.1861,darkgreen,0.8609764490137842,11.872972418236374
Gene.1862,darkmagenta,0.8865057457169576,12.74315681420272
Gene.1863,grey,0.9446584186754512,0.029816706591990177
Gene.1864,darkgreen,0.9549287634479796,12.496964882380711
Gene.1865,blue,0.7213678855149868,7.624563676598693
Gene.1866,grey,0.9270432145149701,0.00955914418491867
Gene.1867,blue,-0.09191608435647049,0.19866458407168677
Gene.1868,blue,0.5214602381293001,0.43083648869437785
Gene.1869,blue,0.9502058272765644,18.979768205942452
Gene.1870,black,0.885519534445685,0.9777677492479506
Gene.1871,darkgreen,0.9715797434991696,8.578248386590973
Gene.1872,darkgreen,0.8545122131238908,14.071915218201758
Gene.1873,darkmagenta,0.9160393528594708,16.69841546681674
Gene.1874,darkmagenta,0.8050679470720667,0.15505494542280338
Gene.1875,darkgreen,0.9017129734708722,7.479817825343675
Gene.1876,blue,0.9073767759907254,28.201339022704367
Gene.1877,blue,0.17208225436141975,0.5481179810777808
Gene.1878,darkmagenta,0.6725409115832599,3.4190939345383566
Gene.1879,blue,0.5678441248770789,0.8851356810890358
Gene.1880,blue,0.816002659007283,2.871907168729475
Gene.1881,grey,-0.9504840953149113,0.1129750510370971
Gene.1882,darkmagenta,0.877197952873465,3.6652978721524563
Gene.1883,darkmagenta,0.9214512733453903,0.5660827795006718
Gene.1884,grey,0.344498311373098,0.0037397844145685756
Gene.1885,darkgreen,0.7566239565187114,5.977640075228651
Gene.1886,blue,0.5923253281336668,1.2490141679226523
Gene.1887,darkmagenta,0.9070656976509522,5.143197976884656
Gene.1888,darkgreen,0.9021197037715025,11.02154207241082
Gene.1889,darkolivegreen,0.9012112072739508,1.9132665113658445
Gene.1890,darkmagenta,0.8865911215844061,6.3831358368079405
Gene.1891,darkgreen,0.7836788416539706,10.766578803481728
Gene.1892,darkgreen,0.8035973971018735,14.188491114525014
Gene.1893,black,0.23703657726523478,0.5978617910063411
Gene.1894,darkmagenta,0.9533463520215971,4.46807518105087
Gene.1895,blue,0.606346370176252,0.6129138782383006
Gene.1896,grey,-0.970236618835093,0.1734596516489392
Gene.1897,black,0.7372389573979663,4.0206822864759975
Gene.1898,darkgreen,0.9804575053759716,0.3870866590833784
Gene.1899,darkgreen,0.8746057157308285,0.20189144369858147
Gene.1900,grey,0.9644898855992772,0.07096338169710863
Gene.1901,darkgreen,0.9106378091959866,0.4697179133577707
Gene.1902,darkgreen,0.8974438130653467,13.439492929681574
Gene.1903,darkgreen,0.8372048185656855,4.9274699616715445
Gene.1904,black,0.816856455998904,0.7173842478033507
Gene.1905,darkmagenta,0.8920969978090814,0.1475484944212658
Gene.1906,black,0.8300068683722991,2.5660054158058587
Gene.1907,grey,0.12942451102787297,0.21250301713737108
Gene.1908,black,0.7531408071316139,10.393351007468459
Gene.1909,black,0.8418543579762872,7.461917016461527
Gene.1910,grey,-0.9386766252916139,0.15094634659046163
Gene.1911,black,0.92351793391049,0.15600408213534672
Gene.1912,black,0.5794033425581349,4.3397854088313155
Gene.1913,grey,-0.9548551404221861,0.024694607490332796
Gene.1914,blue,0.9508781098579567,0.7826664372144283
Gene.1915,darkmagenta,0.8873011804721721,4.979796792110315
Gene.1916,darkgreen,0.9460528413733689,10.005759293635311
Gene.1917,grey,0.9093528737620477,0.00866278374980313
Gene.1918,black,0.7384033064130272,6.277139000853221
Gene.1919,black,0.746708133621172,0.6546571365439129
Gene.1920,blue,0.9815391900143048,0.942705067846778
Gene.1921,black,0.697024503153114,4.503591036847752
Gene.1922,blue,0.7862486529065619,8.753681951764493
Gene.1923,blue,0.9206127357732437,17.48764370025788
Gene.1924,grey,-0.4358824511130033,0.020222757056566436
Gene.1925,black,0.7557970034083185,4.441564047820348
Gene.1926,black,0.855004307869858,17.192833509010494
Gene.1927,darkmagenta,0.6753401282719893,0.5441645747941346
Gene.1928,blue,0.6001659737889203,3.1784417246390038
Gene.1929,black,0.8720771947165483,6.95813546487902
Gene.1930,black,0.9176652802256676,14.099773625660603
Gene.1931,blue,0.917845463400134,8.156636729550733
Gene.1932,grey,0.947615133552039,0.0003897565855251988
Gene.1933,blue,0.8581703898694112,15.70658000865731
Gene.1934,darkgreen,0.7347165629518335,0.779150059171964
Gene.1935,blue,0.8850124363780357,0.603218657988723
Gene.1936,darkgreen,0.6795145821363338,6.69996824080573
Gene.1937,black,0.10238307567638208,0.09885368024865834
Gene.1938,darkgreen,0.8985260363659036,12.911553454220703
Gene.1939,grey,-0.886254779618053,0.0614070447654947
Gene.1940,blue,0.7589985606905935,3.335006296193018
Gene.1941,black,0.91199145843042,2.845110523425765
Gene.1942,darkgreen,0.8931271947145497,10.882975273697626
Gene.1943,darkmagenta,0.9645299116192939,3.5476044374931437
Gene.1944,darkgreen,0.8592355588669137,7.989337212147964
Gene.1945,blue,0.9738759558287629,19.249112599250303
Gene.1946,blue,0.7301247701463158,2.614906320412207
Gene.1947,blue,0.8712472308397929,19.140490097658894
Gene.1948,darkgreen,0.8831620674040237,11.035279052977456
Gene.1949,darkmagenta,0.9694994535672137,2.0231204316944305
Gene.1950,blue,0.9775422188872224,2.4412864998605315
Gene.1951,blue,0.9348893514151159,2.187993247879466
Gene.1952,black,0.8254979334320374,2.515647168210711
Gene.1953,darkgreen,0.9394925780467511,10.66885869903415
Gene.1954,black,0.7743897545951378,1.8971093269057093
Gene.1955,blue,0.5659597620597497,0.6799540196552544
Gene.1956,grey,0.30211150804673986,0.16292100886474756
Gene.1957,darkgreen,0.5749470243167717,2.0238312749854033
Gene.1958,blue,0.6275307340581764,1.6318352585368048
Gene.1959,blue,0.8170564692286184,12.227918526540282
Gene.1960,darkmagenta,0.6486077253908856,1.060105122595729
Gene.1961,darkmagenta,0.7041799731597169,0.7115080733154943
Gene.1962,blue,0.6253132388399836,1.674423987090935
Gene.1963,blue,0.400893012105096,0.4225540543271809
Gene.1964,grey,0.8823197499989384,0.338584215082376
Gene.1965,darkmagenta,0.8693444384476245,3.952182629094966
Gene.1966,darkgreen,0.6565549012926684,2.691599474329542
Gene.1967,grey,-0.9447602346831064,0.03971116423138475
Gene.1968,darkgreen,0.8108044102627313,2.223256123521604
Gene.1969,grey,-0.9537649189862745,0.0005724050012439905
Gene.1970,black,0.6153335195863784,0.3657731090372632
Gene.1971,darkgreen,0.5062758668297686,0.2897718180374281
Gene.1972,black,0.6431111966302001,1.5547530578836564
Gene.1973,darkgreen,0.5422687038158092,1.1547437598494883
Gene.1974,darkgreen,0.833530103193469,8.207047801662476
Gene.1975,blue,0.6340589326840854,3.2502556878401525
Gene.1976,darkmagenta,0.9331282197109478,3.3049608218449937
Gene.1977,grey,0.8735580180490543,0.03319132299643592
Gene.1978,darkmagenta,0.6213360302807437,1.0118141451105935
Gene.1979,darkgreen,0.9429039737435894,11.276977737155216
Gene.1980,black,0.8327642685660225,6.538995505707333
Gene.1981,black,0.5018733599191748,0.3866455525564308
Gene.1982,blue,0.651189594768955,2.302979473957529
Gene.1983,blue,0.7894947785474388,5.788838445682957
Gene.1984,blue,0.9082259109987266,13.982083715721243
Gene.1985,darkmagenta,0.8911014853402607,1.1226851580357067
Gene.1986,grey,0.28299523075331506,0.039191681011776336
Gene.1987,darkmagenta,0.7866785704755457,2.786878233701021
Gene.1988,grey,0.17100937499338595,0.0004576112224124487
Gene.1989,darkmagenta,0.8524162353829562,0.11219588075925205
