,module_color,kME_in_own_module,kWithin
Gene.96,brown,0.8929134861026633,17.34923921382425
Gene.97,black,0.8979347487995342,20.885786393145167
Gene.98,brown,0.9663378842231157,3.853491527380778
Gene.99,brown,0.8877743367317253,10.355148846172092
Gene.100,grey,-0.22666970226875283,0.0070456061679469
Gene.101,antiquewhite4,0.7990017151631541,6.637915685537498
Gene.102,brown,0.9496220603723284,25.223058607988417
Gene.103,black,0.8420281616800325,5.002854283028781
Gene.104,brown,0.9485298739483938,41.29058759934185
Gene.105,salmon4,0.8928742893425132,0.12707217417119965
Gene.106,brown,0.7952981179290881,0.6077893267640248
Gene.107,antiquewhite4,0.8142151923528786,3.152868690550567
Gene.108,black,0.850967128749659,21.824934298979702
Gene.109,black,0.8483892760983166,3.8674480383269807
Gene.110,black,0.6457494481572346,3.336799120994459
Gene.111,grey,-0.032058532723914096,0.0024306301491684645
Gene.112,black,0.47493788511221025,3.4782367312851075
Gene.113,black,0.9480808940329137,19.472917252976224
Gene.114,brown,0.9276891565112622,7.6607580523355026
Gene.115,brown,0.8566666800765174,28.758883653379947
Gene.116,brown,0.9361655904008622,9.726369845689517
Gene.117,black,0.25866656616921263,2.0018679899170335
Gene.118,grey,-0.9736880998185956,0.007313661216751601
Gene.119,antiquewhite4,0.7958861359961847,4.252021167691637
Gene.120,antiquewhite4,0.8975943594543419,7.080081897834339
Gene.121,brown,0.8229201011551861,33.42068120553113
Gene.122,brown,0.9178501111907152,35.45775462588951
Gene.123,black,0.947211162558857,1.0815146378233755
Gene.124,brown,0.782700873237842,18.376333614291756
Gene.125,grey,0.9731785323199346,0.023524151903205927
Gene.126,black,0.9551114982384374,1.59157207874907
Gene.127,black,0.89196425277109,19.16310265062306
Gene.128,antiquewhite4,0.705370158472967,2.131112143644345
Gene.129,antiquewhite4,0.8680068563967741,2.2808033143336868
Gene.130,black,0.8922748579252296,0.25769188918756475
Gene.131,brown,0.8726331516998994,22.315704471217845
Gene.132,black,0.6451686766733326,6.556394644885802
Gene.133,black,0.6774924647538677,19.806971536990822
Gene.134,brown,0.812740049410535,8.684211914573888
Gene.135,black,0.7146121812513035,3.785368087547059
Gene.136,brown,0.9506886622707811,1.059452519381103
Gene.137,antiquewhite4,0.9551507664245261,11.218282745744263
Gene.138,antiquewhite4,0.7025643902603375,8.633393446444579
Gene.139,brown,0.6637834193065469,10.797231806908497
Gene.140,brown,0.6780634353267074,17.707686253101546
Gene.141,antiquewhite4,0.6162226556258895,1.242235455295216
Gene.142,brown,0.8302434191727612,26.30222399923385
Gene.143,grey,-0.9573843125238591,0.005994553782786425
Gene.144,antiquewhite4,0.8621264523465372,5.284027400616618
Gene.145,antiquewhite4,0.7939248283072425,10.081536299158532
Gene.146,brown,0.8759842704759386,41.254824707341506
Gene.147,black,0.7708698496865702,27.775920751671684
Gene.148,black,0.8288042021831312,4.086223497698934
Gene.149,black,0.8885233593587405,15.000977180626673
Gene.150,brown,0.07327463267011239,1.3098784794459848
Gene.151,brown,0.990402687916478,2.7685953282566356
Gene.152,brown,0.9468270813473805,4.789437701138578
Gene.153,black,0.9132347037490881,24.429156596874957
Gene.154,brown,0.8183652813625523,0.9841711643197671
Gene.155,antiquewhite4,0.752495306370826,8.156268467206608
Gene.156,brown,0.7486661289476537,2.4612646056024388
Gene.157,brown,0.9241991568260262,1.8515656536992693
Gene.158,grey,-0.9225790350382522,0.008841520476198551
Gene.159,brown,0.9316265212485002,15.486837267553609
Gene.160,black,0.7625593792460464,25.97997726697749
Gene.161,black,0.7191551216655574,11.222746248425969
Gene.162,black,0.8761352373991373,13.004771067368663
Gene.163,brown,0.9633194584783074,1.0200393059762392
Gene.164,brown,0.8833342953541727,31.602160437432204
Gene.165,black,0.8824419822709308,0.3841563786191744
Gene.166,black,0.23758823951334632,1.7887966045757342
Gene.167,brown,0.9027126272651881,18.14747883045398
Gene.168,brown,0.9695913017589279,4.020296272972184
Gene.169,antiquewhite4,0.8409937618874307,8.014929365863196
Gene.170,black,0.4898799532540406,4.946155740036778
Gene.171,antiquewhite4,0.8703578347403514,2.9301028893333743
Gene.172,black,0.955694160292639,14.991124954131708
Gene.173,brown,0.9380114614343168,0.44276159499880463
Gene.174,black,0.5863888507038136,11.338559397153247
Gene.175,antiquewhite4,0.883733028269796,6.047633776252585
Gene.176,brown,0.8135538053266381,11.794947187965553
Gene.177,brown,0.713572954982538,13.400264711681658
Gene.178,black,0.8167731005393682,6.457303598214677
Gene.179,antiquewhite4,0.4359635311913688,0.5648388371827515
Gene.180,brown,0.549078488936415,4.649800287600436
Gene.181,brown,0.8754110034701075,34.96923023827514
Gene.182,black,0.7325518326376584,19.261981852550687
Gene.183,black,0.9506317628861081,13.378965386299098
Gene.184,brown,0.8861936325120328,33.61374805640556
Gene.185,black,0.7803704940359554,1.554132888724734
Gene.186,black,0.8937020815706122,7.465271559707139
Gene.187,brown,0.5343604466955955,10.294794167930041
Gene.188,black,0.8775768516303432,25.821356236213447
Gene.189,black,0.8779030317241859,10.008601316544315
Gene.190,black,0.8968783703914477,7.653211957968469
Gene.191,grey,0.9870810612766954,0.006953078457662315
Gene.192,grey,0.8314467391714425,0.022096309018952064
Gene.193,grey,0.9285875930741714,0.00435696164061127
Gene.194,black,0.8315444425615796,4.613768630078794
Gene.195,antiquewhite4,0.9233783732342974,1.7978757781688501
Gene.196,antiquewhite4,0.8774457202717388,4.391841397959549
Gene.197,brown,0.9252232239992638,25.28239253025213
Gene.198,black,0.9557814095029331,0.32140352483309387
Gene.199,black,0.8503090205624569,10.417144932029178
Gene.200,antiquewhite4,0.8070952080288101,13.499653420952683
Gene.201,black,0.9235253032354452,0.6115789932863817
Gene.202,black,0.8602858816561965,6.447505746846325
Gene.203,brown,0.6012961520471327,7.515368207309438
Gene.204,brown,0.8281279866505201,34.56751112788004
Gene.205,brown,0.757496441274897,14.74143189229488
Gene.206,brown,0.9602555926246754,2.4585858599398516
Gene.207,brown,0.8092048763236197,22.262055643144716
Gene.208,black,0.9380911591574789,5.699533774699205
Gene.209,black,0.915739332947716,3.402067930343717
Gene.210,black,0.5611389953349258,11.406793894452253
Gene.211,black,0.8438334374176809,25.935502957529348
Gene.212,black,0.7124181598091681,19.118038020164125
Gene.213,black,0.9421142449463863,29.33600060443503
Gene.214,antiquewhite4,0.7805801641585568,6.106791223666376
Gene.215,coral1,0.5704176575720727,0.03264460834868037
Gene.216,black,0.8318015702684333,4.049905371699351
Gene.217,black,0.9429786976437345,0.6944945427836816
Gene.218,antiquewhite4,0.9688288974835026,1.5877080836932502
Gene.219,brown,0.94669353794396,41.79078518640736
Gene.220,brown,0.9814580489981947,1.1016555609314396
Gene.221,brown,0.9841402625809349,0.5167533491610465
Gene.222,antiquewhite4,0.8800993232522821,3.1697790029600412
Gene.223,brown,0.9937694596267542,1.9108253277405156
Gene.224,brown,0.9934963060845629,1.5518050427946597
Gene.225,antiquewhite4,0.44275873506645874,0.5165850452500694
Gene.226,antiquewhite4,0.8484426593863786,4.704432352258559
Gene.227,black,0.8923334401817511,12.54691912804087
Gene.228,black,0.7349665871121563,12.745804724094553
